Country Name,Country Code,Indicator Name_x,Year,Inflation,Indicator Name_y,GDP_per_capita,Indicator Name,Exchange_Rate
Ghana,GHA,"Inflation, consumer prices (annual %)",2008,16.494639613412,"Official exchange rate (LCU per US$, period average)",1.052275,GDP per capita (constant 2015 US$),1282.63416886747
Gibraltar,GIB,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",0.54396625,GDP per capita (constant 2015 US$),
Guinea,GIN,"Inflation, consumer prices (annual %)",2008,23.065612938798,"Official exchange rate (LCU per US$, period average)",4601.69100416667,GDP per capita (constant 2015 US$),684.775780377366
"Gambia, The",GMB,"Inflation, consumer prices (annual %)",2008,4.4436549094501,"Official exchange rate (LCU per US$, period average)",22.19235,GDP per capita (constant 2015 US$),657.675679192228
Guinea-Bissau,GNB,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",446.000041432788,GDP per capita (constant 2015 US$),608.958620496925
Equatorial Guinea,GNQ,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",446.000041432788,GDP per capita (constant 2015 US$),13048.0703050168
Greece,GRC,"Inflation, consumer prices (annual %)",2008,4.15279708110293,"Official exchange rate (LCU per US$, period average)",0.679922680042729,GDP per capita (constant 2015 US$),23923.8800731311
Grenada,GRD,"Inflation, consumer prices (annual %)",2008,8.0332732765034,"Official exchange rate (LCU per US$, period average)",2.7,GDP per capita (constant 2015 US$),8307.49221491819
Greenland,GRL,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",5.09813083333333,GDP per capita (constant 2015 US$),42527.6668469766
Guatemala,GTM,"Inflation, consumer prices (annual %)",2008,11.355761126315,"Official exchange rate (LCU per US$, period average)",7.56002833333333,GDP per capita (constant 2015 US$),3569.92850926098
Guam,GUM,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),31941.2706025874
Guyana,GUY,"Inflation, consumer prices (annual %)",2008,8.10202206969276,"Official exchange rate (LCU per US$, period average)",203.633333333333,GDP per capita (constant 2015 US$),4472.34517889699
High income,HIC,"Inflation, consumer prices (annual %)",2008,4.67145248717947,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),34694.1883246009
"Hong Kong SAR, China",HKG,"Inflation, consumer prices (annual %)",2008,4.3031548410492,"Official exchange rate (LCU per US$, period average)",7.78683333333333,GDP per capita (constant 2015 US$),36924.1048376005
Honduras,HND,"Inflation, consumer prices (annual %)",2008,11.4034270813932,"Official exchange rate (LCU per US$, period average)",18.9037583333333,GDP per capita (constant 2015 US$),2175.14709403064
Heavily indebted poor countries (HIPC),HPC,"Inflation, consumer prices (annual %)",2008,14.1519666091977,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),797.720514308209
Croatia,HRV,"Inflation, consumer prices (annual %)",2008,6.07696838798354,"Official exchange rate (LCU per US$, period average)",4.93503975,GDP per capita (constant 2015 US$),12970.9291075827
Haiti,HTI,"Inflation, consumer prices (annual %)",2008,15.2817744823772,"Official exchange rate (LCU per US$, period average)",39.1075916666667,GDP per capita (constant 2015 US$),1356.53400140048
Hungary,HUN,"Inflation, consumer prices (annual %)",2008,6.0425125388106,"Official exchange rate (LCU per US$, period average)",172.113333333333,GDP per capita (constant 2015 US$),11929.7209867703
IBRD only,IBD,"Inflation, consumer prices (annual %)",2008,9.99948761552747,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),4185.87416996123
IDA & IBRD total,IBT,"Inflation, consumer prices (annual %)",2008,10.2266663272483,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3455.1951628895
IDA total,IDA,"Inflation, consumer prices (annual %)",2008,11.0595466061807,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1142.65881038241
IDA blend,IDB,"Inflation, consumer prices (annual %)",2008,7.40385437010742,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1614.09817973915
Indonesia,IDN,"Inflation, consumer prices (annual %)",2008,10.2266663272483,"Official exchange rate (LCU per US$, period average)",9698.9625,GDP per capita (constant 2015 US$),2464.60193418272
IDA only,IDX,"Inflation, consumer prices (annual %)",2008,11.8036825944824,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),887.106226540794
Isle of Man,IMN,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",0.54396625,GDP per capita (constant 2015 US$),68520.6825624937
India,IND,"Inflation, consumer prices (annual %)",2008,8.34926704907581,"Official exchange rate (LCU per US$, period average)",43.5051833333333,GDP per capita (constant 2015 US$),1086.50605251513
Not classified,INX,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Ireland,IRL,"Inflation, consumer prices (annual %)",2008,4.03568834941386,"Official exchange rate (LCU per US$, period average)",0.679922680042729,GDP per capita (constant 2015 US$),49512.4262943009
"Iran, Islamic Rep.",IRN,"Inflation, consumer prices (annual %)",2008,25.4105090311987,"Official exchange rate (LCU per US$, period average)",9428.52826083333,GDP per capita (constant 2015 US$),5035.94008526563
Iraq,IRQ,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",1193.08333333333,GDP per capita (constant 2015 US$),3781.78001712762
Iceland,ISL,"Inflation, consumer prices (annual %)",2008,12.6943942775878,"Official exchange rate (LCU per US$, period average)",87.9479166666667,GDP per capita (constant 2015 US$),53821.4708095087
Israel,ISR,"Inflation, consumer prices (annual %)",2008,4.52744765138651,"Official exchange rate (LCU per US$, period average)",3.58802119408369,GDP per capita (constant 2015 US$),32554.0413211945
Italy,ITA,"Inflation, consumer prices (annual %)",2008,3.34783258401022,"Official exchange rate (LCU per US$, period average)",0.679922680042729,GDP per capita (constant 2015 US$),33550.6340800063
Jamaica,JAM,"Inflation, consumer prices (annual %)",2008,22.0228384991843,"Official exchange rate (LCU per US$, period average)",72.7562034061521,GDP per capita (constant 2015 US$),5347.63272984199
Jordan,JOR,"Inflation, consumer prices (annual %)",2008,13.9712310012729,"Official exchange rate (LCU per US$, period average)",0.70966655,GDP per capita (constant 2015 US$),4489.95545537311
Japan,JPN,"Inflation, consumer prices (annual %)",2008,1.38007886164926,"Official exchange rate (LCU per US$, period average)",103.359493968254,GDP per capita (constant 2015 US$),33557.6454041595
Kazakhstan,KAZ,"Inflation, consumer prices (annual %)",2008,17.1398997772069,"Official exchange rate (LCU per US$, period average)",120.299166666667,GDP per capita (constant 2015 US$),8216.52181589585
Kenya,KEN,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",69.175319816226,GDP per capita (constant 2015 US$),1273.77226103073
Kyrgyz Republic,KGZ,"Inflation, consumer prices (annual %)",2008,24.5201024234102,"Official exchange rate (LCU per US$, period average)",36.5745916666667,GDP per capita (constant 2015 US$),966.409971184817
Cambodia,KHM,"Inflation, consumer prices (annual %)",2008,24.0968519306051,"Official exchange rate (LCU per US$, period average)",4054.16666666667,GDP per capita (constant 2015 US$),1090.57475806147
Kiribati,KIR,"Inflation, consumer prices (annual %)",2008,13.6653995252441,"Official exchange rate (LCU per US$, period average)",1.19217833333333,GDP per capita (constant 2015 US$),1361.83599775608
St. Kitts and Nevis,KNA,"Inflation, consumer prices (annual %)",2008,5.30029675072585,"Official exchange rate (LCU per US$, period average)",2.7,GDP per capita (constant 2015 US$),18325.7612670282
"Korea, Rep.",KOR,"Inflation, consumer prices (annual %)",2008,4.67389655533408,"Official exchange rate (LCU per US$, period average)",1100.12583333333,GDP per capita (constant 2015 US$),23887.0595538423
Kuwait,KWT,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",0.268828366666667,GDP per capita (constant 2015 US$),39852.5129949028
Latin America & Caribbean (excluding high income),LAC,"Inflation, consumer prices (annual %)",2008,10.1547846489023,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),7707.62362339658
Lao PDR,LAO,"Inflation, consumer prices (annual %)",2008,7.62880887577516,"Official exchange rate (LCU per US$, period average)",8740.18140302543,GDP per capita (constant 2015 US$),1381.73754223953
Lebanon,LBN,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",1507.5,GDP per capita (constant 2015 US$),7701.29823027979
Liberia,LBR,"Inflation, consumer prices (annual %)",2008,17.489448642993,"Official exchange rate (LCU per US$, period average)",63.2075,GDP per capita (constant 2015 US$),591.185378141907
Libya,LBY,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",1.22356239341867,GDP per capita (constant 2015 US$),13403.0004645911
St. Lucia,LCA,"Inflation, consumer prices (annual %)",2008,5.54954769383937,"Official exchange rate (LCU per US$, period average)",2.7,GDP per capita (constant 2015 US$),10583.4310172598
Latin America & Caribbean,LCN,"Inflation, consumer prices (annual %)",2008,8.75868317728785,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),8100.69859228216
Least developed countries: UN classification,LDC,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),845.190468439238
Low income,LIC,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),817.546765129718
Liechtenstein,LIE,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),
Sri Lanka,LKA,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",108.333762719298,GDP per capita (constant 2015 US$),2708.58594222506
Lower middle income,LMC,"Inflation, consumer prices (annual %)",2008,11.4922511281092,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),1396.24991512319
Low & middle income,LMY,"Inflation, consumer prices (annual %)",2008,10.3353973518684,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3207.00034477776
Lesotho,LSO,"Inflation, consumer prices (annual %)",2008,10.7156661309681,"Official exchange rate (LCU per US$, period average)",8.26122333333333,GDP per capita (constant 2015 US$),971.881366821351
Late-demographic dividend,LTE,"Inflation, consumer prices (annual %)",2008,9.73228317146887,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),5892.26703201482
Lithuania,LTU,"Inflation, consumer prices (annual %)",2008,10.9258856241655,"Official exchange rate (LCU per US$, period average)",2.357075,GDP per capita (constant 2015 US$),12324.5197331387
Luxembourg,LUX,"Inflation, consumer prices (annual %)",2008,3.40187963025571,"Official exchange rate (LCU per US$, period average)",0.679922680042729,GDP per capita (constant 2015 US$),110094.791529429
Latvia,LVA,"Inflation, consumer prices (annual %)",2008,15.4023191064986,"Official exchange rate (LCU per US$, period average)",0.480816666666667,GDP per capita (constant 2015 US$),12506.6945041012
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",2008,8.61101858636994,"Official exchange rate (LCU per US$, period average)",8.02010991666667,GDP per capita (constant 2015 US$),58122.6075826405
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",0.679922680042729,GDP per capita (constant 2015 US$),
Morocco,MAR,"Inflation, consumer prices (annual %)",2008,3.71484311494064,"Official exchange rate (LCU per US$, period average)",7.750325,GDP per capita (constant 2015 US$),2648.58569335938
Monaco,MCO,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",0.679922680042729,GDP per capita (constant 2015 US$),163243.752211148
Moldova,MDA,"Inflation, consumer prices (annual %)",2008,12.783047261882,"Official exchange rate (LCU per US$, period average)",10.3920436827957,GDP per capita (constant 2015 US$),2249.22589719372
Madagascar,MDG,"Inflation, consumer prices (annual %)",2008,9.29650839381058,"Official exchange rate (LCU per US$, period average)",1708.37083333333,GDP per capita (constant 2015 US$),490.963935389518
Maldives,MDV,"Inflation, consumer prices (annual %)",2008,12.0414583505108,"Official exchange rate (LCU per US$, period average)",12.8,GDP per capita (constant 2015 US$),9396.49734252794
"Middle East, North Africa, Afghanistan & Pakistan",MEA,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),4783.88447188529
Mexico,MEX,"Inflation, consumer prices (annual %)",2008,5.12498274575896,"Official exchange rate (LCU per US$, period average)",11.1297166666667,GDP per capita (constant 2015 US$),9826.34218464752
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",2008,,"Official exchange rate (LCU per US$, period average)",1.0,GDP per capita (constant 2015 US$),3146.26177205458
Middle income,MIC,"Inflation, consumer prices (annual %)",2008,10.2266663272483,"Official exchange rate (LCU per US$, period average)",,GDP per capita (constant 2015 US$),3402.17830068429
